factor_date,factor_name,hold_start,hold_end,top_return,bottom_return,long_short_return
2016-10-31,fama_french_5_factor,2016-11-02,2016-11-30,0.09101106037044772,0.09270520551783298,-0.0016941451473852648
2016-10-31,weighted_composite,2016-11-02,2016-11-30,0.08422173522072823,0.11322600146426523,-0.029004266243536997
2016-11-30,magic_formula,2016-12-02,2016-12-30,0.03839394843087598,0.024887874464896022,0.013506073965979956
2016-11-30,pe,2016-12-02,2016-12-30,0.029077115564810307,0.031035271615829967,-0.00195815605101966
2016-11-30,composite_growth,2016-12-02,2016-12-30,0.0250728354538795,0.029502391624613537,-0.004429556170734036
2016-11-30,composite_strength,2016-12-02,2016-12-30,0.014098325890916525,0.028365481708011838,-0.014267155817095313
2016-11-30,composite_value,2016-12-02,2016-12-30,0.02623280372854569,0.028165482932177195,-0.0019326792036315037
2016-11-30,composite_momentum,2016-12-02,2016-12-30,1.112148663542903,0.0292627803778704,1.0828858831650325
2016-11-30,fama_french_5_factor,2016-12-02,2016-12-30,0.014584831372212158,0.03139214033802307,-0.01680730896581091
2016-11-30,weighted_composite,2016-12-02,2016-12-30,0.017236626014624286,0.03332589168748956,-0.016089265672865276
2016-09-30,magic_formula,2016-10-04,2016-10-31,-0.026623919848982353,-0.029215198423803754,0.0025912785748214012
2016-09-30,pe,2016-10-04,2016-10-31,-0.03934499836938113,-0.018264565397717192,-0.021080432971663936
2016-09-30,composite_growth,2016-10-04,2016-10-31,-0.037902276934885466,-0.03504303225400667,-0.0028592446808787947
2016-09-30,composite_strength,2016-10-04,2016-10-31,-0.06874194166034228,-0.02925374033051269,-0.039488201329829595
2016-09-30,composite_value,2016-10-04,2016-10-31,-0.0535942355453495,-0.032012666627006775,-0.021581568918342724
2016-09-30,composite_momentum,2016-10-04,2016-10-31,-0.030928015656084405,-0.03147157528584733,0.0005435596297629214
2016-09-30,fama_french_5_factor,2016-10-04,2016-10-31,-0.07272820464110365,-0.01981370796368589,-0.05291449667741775
2016-09-30,weighted_composite,2016-10-04,2016-10-31,-0.07071910098438569,-0.024147412252898938,-0.04657168873148675
2016-08-31,magic_formula,2016-09-02,2016-09-30,0.01449346999136089,0.004088352863955408,0.01040511712740548
2016-08-31,pe,2016-09-02,2016-09-30,0.007678714746428461,0.013394892849805199,-0.0057161781033767374
2016-08-31,composite_growth,2016-09-02,2016-09-30,0.012120967663859752,0.01441103266691799,-0.0022900650030582385
2016-08-31,composite_strength,2016-09-02,2016-09-30,0.034634773572697855,0.002551705180452982,0.032083068392244875
2016-08-31,composite_value,2016-09-02,2016-09-30,0.020765610053135593,0.020072261176976292,0.0006933488761593012
2016-08-31,composite_momentum,2016-09-02,2016-09-30,0.03094702680233463,0.02254136414450108,0.00840566265783355
2016-08-31,fama_french_5_factor,2016-09-02,2016-09-30,0.028837110088824416,0.0036801002602227092,0.025157009828601706
2016-08-31,weighted_composite,2016-09-02,2016-09-30,0.030758941389679634,0.00931622078151553,0.021442720608164104
2016-06-30,magic_formula,2016-07-04,2016-07-29,0.04354697085812106,0.0476243817518075,-0.004077410893686441
2016-06-30,pe,2016-07-04,2016-07-29,0.042768406509247875,0.04971151154373072,-0.006943105034482845
2016-06-30,composite_growth,2016-07-04,2016-07-29,0.03882815310813216,0.05047185046002085,-0.011643697351888693
2016-06-30,composite_strength,2016-07-04,2016-07-29,0.05430900178421801,0.04369551567318005,0.010613486111037962
2016-06-30,composite_value,2016-07-04,2016-07-29,0.0474307950130992,0.046857806324734685,0.0005729886883645147
2016-06-30,composite_momentum,2016-07-04,2016-07-29,0.06493386310167575,0.043602201439442864,0.02133166166223288
2016-06-30,fama_french_5_factor,2016-07-04,2016-07-29,0.053585187750103534,0.041790810207579736,0.011794377542523798
2016-06-30,weighted_composite,2016-07-04,2016-07-29,0.05325013068063358,0.044152584726980026,0.00909754595365355
2016-07-31,magic_formula,2016-08-02,2016-08-31,0.012700001881065109,0.018919258599795,-0.006219256718729891
2016-07-31,pe,2016-08-02,2016-08-31,0.006704261018024414,0.017120730673217815,-0.0104164696551934
2016-07-31,composite_growth,2016-08-02,2016-08-31,0.021295473988014926,0.022232440099710368,-0.000936966111695442
2016-07-31,composite_strength,2016-08-02,2016-08-31,0.039058765789141074,0.01132769165671233,0.027731074132428743
2016-07-31,composite_value,2016-08-02,2016-08-31,0.008340406915375924,0.03238191104119641,-0.024041504125820484
2016-07-31,composite_momentum,2016-08-02,2016-08-31,0.03565580027137547,0.0153747235060276,0.02028107676534787
2016-07-31,fama_french_5_factor,2016-08-02,2016-08-31,0.035629702095586864,0.009875825775250898,0.025753876320335968
2016-07-31,weighted_composite,2016-08-02,2016-08-31,0.03374611927240073,0.016194758633959402,0.01755136063844133
2017-01-31,magic_formula,2017-02-02,2017-02-28,0.02284949696630237,0.018990097328549897,0.003859399637752472
2017-01-31,pe,2017-02-02,2017-02-28,0.025241952443545594,0.028835859472293293,-0.003593907028747699
2017-01-31,composite_growth,2017-02-02,2017-02-28,0.01934834328138516,0.02879513186962827,-0.009446788588243112
2017-01-31,composite_strength,2017-02-02,2017-02-28,0.027707137686027363,0.024739081212128023,0.00296805647389934
2017-01-31,composite_value,2017-02-02,2017-02-28,0.03450013608252202,0.01858820626172032,0.0159119298208017
2017-01-31,composite_momentum,2017-02-02,2017-02-28,0.053242054651966464,0.013964707161620127,0.03927734749034634
2017-01-31,fama_french_5_factor,2017-02-02,2017-02-28,0.02631148872684943,0.027275867605618377,-0.0009643788787689483
2017-01-31,weighted_composite,2017-02-02,2017-02-28,0.03640590675074743,0.021421429954311386,0.014984476796436046
2016-12-31,magic_formula,2017-01-03,2017-01-31,0.004644349519393633,0.0028216220110998903,0.0018227275082937427
2016-12-31,pe,2017-01-03,2017-01-31,-4.681037407341907e-05,0.007392341691333044,-0.007439152065406463
2016-12-31,composite_growth,2017-01-03,2017-01-31,0.005067050179293234,0.00896143497366186,-0.0038943847943686263
2016-12-31,composite_strength,2017-01-03,2017-01-31,0.03154393295688147,0.004019466603251566,0.0275244663536299
2016-12-31,composite_value,2017-01-03,2017-01-31,0.010097229257195348,0.0100998429520877,-2.6136948923522613e-06
2016-12-31,composite_momentum,2017-01-03,2017-01-31,0.037724578489561976,0.024848366553782315,0.01287621193577966
2016-12-31,fama_french_5_factor,2017-01-03,2017-01-31,0.027923749437139534,0.004512543235034805,0.02341120620210473
2016-12-31,weighted_composite,2017-01-03,2017-01-31,0.025450512259514786,-4.93451795849422e-05,0.02549985743909973
2017-02-28,magic_formula,2017-03-02,2017-03-31,-0.0077356949354214916,-0.010532220897714212,0.0027965259622927206
2017-02-28,pe,2017-03-02,2017-03-31,-0.005151671337635239,-0.010853466262754534,0.005701794925119295
2017-02-28,composite_growth,2017-03-02,2017-03-31,-0.00643582218904602,-0.007651321525735956,0.0012154993366899356
2017-02-28,composite_strength,2017-03-02,2017-03-31,-0.002882648997579268,-0.010797151208880747,0.00791450221130148
2017-02-28,composite_value,2017-03-02,2017-03-31,0.001106855161324295,-0.009266774432533719,0.010373629593858014
2017-02-28,composite_momentum,2017-03-02,2017-03-31,0.007066322946830338,-0.014795665296974634,0.02186198824380497
2017-02-28,fama_french_5_factor,2017-03-02,2017-03-31,-0.0026666358297045838,-0.010484627005495968,0.007817991175791385
2017-02-28,weighted_composite,2017-03-02,2017-03-31,-0.0013278560832782236,-0.014278427084344767,0.012950571001066544
2017-03-31,magic_formula,2017-04-04,2017-04-28,0.020533334550458037,0.024883677765774697,-0.00435034321531666
2017-03-31,pe,2017-04-04,2017-04-28,0.026673219729993335,0.014201958626519738,0.012471261103473597
2017-03-31,composite_growth,2017-04-04,2017-04-28,0.011540698217413546,0.020221162997814325,-0.00868046478040078
2017-03-31,composite_strength,2017-04-04,2017-04-28,-0.0032221650650728017,0.026636943970542223,-0.029859109035615023
2017-03-31,composite_value,2017-04-04,2017-04-28,0.021897379194931146,0.009102523341954178,0.012794855852976968
2017-03-31,composite_momentum,2017-04-04,2017-04-28,0.008169743565603502,0.022237384933593885,-0.014067641367990383
2017-03-31,fama_french_5_factor,2017-04-04,2017-04-28,-0.002611744458404841,0.022248378319429624,-0.024860122777834465
2017-03-31,weighted_composite,2017-04-04,2017-04-28,0.004878152010262775,0.037616232389671385,-0.03273808037940861
2017-05-31,magic_formula,2017-06-02,2017-06-30,0.002837752696382735,0.009483213946688857,-0.006645461250306121
2017-05-31,pe,2017-06-02,2017-06-30,0.0027608279892940594,0.015839457823022214,-0.013078629833728154
2017-05-31,composite_growth,2017-06-02,2017-06-30,0.010430853967132302,0.013086976914926886,-0.0026561229477945845
2017-05-31,composite_strength,2017-06-02,2017-06-30,0.01996535538198432,0.012486305704873302,0.007479049677111018
2017-05-31,composite_value,2017-06-02,2017-06-30,0.004981921845983087,0.018660860199708067,-0.013678938353724981
2017-05-31,composite_momentum,2017-06-02,2017-06-30,0.043679665971881505,0.008946400813146054,0.034733265158735455
2017-05-31,fama_french_5_factor,2017-06-02,2017-06-30,0.02224040094353313,0.00885253831119165,0.01338786263234148
2017-05-31,weighted_composite,2017-06-02,2017-06-30,0.01607154665541858,0.01562308619043939,0.00044846046497919005
2017-04-30,magic_formula,2017-05-02,2017-05-31,-0.003309886201420505,-0.009861275347699629,0.006551389146279124
2017-04-30,pe,2017-05-02,2017-05-31,0.0003464982491845453,-0.015977099236639255,0.0163235974858238
2017-04-30,composite_growth,2017-05-02,2017-05-31,-0.014732025183348388,-0.014299272467338586,-0.0004327527160098016
2017-04-30,composite_strength,2017-05-02,2017-05-31,-0.021273435277104406,-0.009053058749294435,-0.012220376527809971
2017-04-30,composite_value,2017-05-02,2017-05-31,0.005534759680919041,-0.028656275224008074,0.034191034904927115
2017-04-30,composite_momentum,2017-05-02,2017-05-31,-0.025893674526825575,-0.018465909879271516,-0.007427764647554059
2017-04-30,fama_french_5_factor,2017-05-02,2017-05-31,-0.025123240604857832,-0.0013603318428956083,-0.023762908761962225
2017-04-30,weighted_composite,2017-05-02,2017-05-31,-0.014569581004514462,-0.019809404988802935,0.005239823984288473
2017-07-31,magic_formula,2017-08-02,2017-08-31,-0.007132540402015098,-0.018385428818858702,0.011252888416843604
2017-07-31,pe,2017-08-02,2017-08-31,-0.002396311962574429,-0.021069874469876976,0.01867356250730255
2017-07-31,composite_growth,2017-08-02,2017-08-31,-0.008139627956893889,-0.010257364661721502,0.002117736704827613
2017-07-31,composite_strength,2017-08-02,2017-08-31,0.016792439556985672,-0.01273220584114699,0.02952464539813266
2017-07-31,composite_value,2017-08-02,2017-08-31,0.005972221003424639,-0.01356721584106001,0.01953943684448465
2017-07-31,composite_momentum,2017-08-02,2017-08-31,0.002084145941265094,0.019031018261025413,-0.01694687231976032
2017-07-31,fama_french_5_factor,2017-08-02,2017-08-31,0.012893211268101123,-0.012179258530688403,0.025072469798789528
2017-07-31,weighted_composite,2017-08-02,2017-08-31,0.004424760326413415,-0.015103213981737815,0.01952797430815123
2017-08-31,magic_formula,2017-09-04,2017-09-29,0.04310025782181155,0.050484608599876184,-0.007384350778064631
2017-08-31,pe,2017-09-04,2017-09-29,0.04238561112515078,0.04785768291430187,-0.005472071789151087
2017-08-31,composite_growth,2017-09-04,2017-09-29,0.07243680082873312,0.0486918777179416,0.023744923110791516
2017-08-31,composite_strength,2017-09-04,2017-09-29,0.07391714923050463,0.04096098794417311,0.03295616128633152
2017-08-31,composite_value,2017-09-04,2017-09-29,0.03609789667198494,0.06681477021311538,-0.030716873541130445
2017-08-31,composite_momentum,2017-09-04,2017-09-29,0.07520074594173921,0.05015387735634144,0.025046868585397772
2017-08-31,fama_french_5_factor,2017-09-04,2017-09-29,0.07797379108136981,0.035975441490787345,0.04199834959058247
2017-08-31,weighted_composite,2017-09-04,2017-09-29,0.07738528589916391,0.044495205800860534,0.032890080098303374
2017-06-30,magic_formula,2017-07-04,2017-07-31,0.008761585945326021,-0.0020936976323673692,0.01085528357769339
2017-06-30,pe,2017-07-04,2017-07-31,0.008568499004924821,0.006397426788717479,0.0021710722162073424
2017-06-30,composite_growth,2017-07-04,2017-07-31,-0.0034899798290377974,0.0012920090435015958,-0.004781988872539393
2017-06-30,composite_strength,2017-07-04,2017-07-31,-0.007434237615827714,-0.0005906149303014618,-0.006843622685526253
2017-06-30,composite_value,2017-07-04,2017-07-31,0.006152973983879454,-0.008827940687159112,0.014980914671038566
2017-06-30,composite_momentum,2017-07-04,2017-07-31,-0.01353184194544519,0.00902774293267799,-0.02255958487812318
2017-06-30,fama_french_5_factor,2017-07-04,2017-07-31,-0.010698154830261647,0.003866676146208103,-0.01456483097646975
2017-06-30,weighted_composite,2017-07-04,2017-07-31,-0.004138081541982618,-0.001882730856048666,-0.0022553506859339517
2017-11-30,magic_formula,2017-12-04,2017-12-29,0.002851012266140495,0.019105541596393022,-0.016254529330252527
2017-11-30,pe,2017-12-04,2017-12-29,0.00887591604560149,0.012103278526195721,-0.0032273624805942303
2017-11-30,composite_growth,2017-12-04,2017-12-29,0.013288143161285399,0.0013087345347159603,0.011979408626569439
2017-11-30,composite_strength,2017-12-04,2017-12-29,0.016916481686077057,0.009672621752191747,0.007243859933885309
2017-11-30,composite_value,2017-12-04,2017-12-29,0.009603787294680586,0.025444618787966496,-0.015840831493285912
2017-11-30,composite_momentum,2017-12-04,2017-12-29,0.04853398905502173,0.03994219455608067,0.008591794498941062
2017-11-30,fama_french_5_factor,2017-12-04,2017-12-29,0.017692489511526025,0.006574672775574531,0.011117816735951493
2017-11-30,weighted_composite,2017-12-04,2017-12-29,0.0196754447634847,0.009946651764827206,0.009728792998657494
2017-10-31,magic_formula,2017-11-02,2017-11-30,0.03144337406397473,0.044388015373009876,-0.012944641309035144
2017-10-31,pe,2017-11-02,2017-11-30,0.03296775551642136,0.04083953232753013,-0.007871776811108774
2017-10-31,composite_growth,2017-11-02,2017-11-30,0.06322255593048969,0.04279514526120939,0.020427410669280298
2017-10-31,composite_strength,2017-11-02,2017-11-30,0.05363008353926954,0.038973058069824026,0.014657025469445514
2017-10-31,composite_value,2017-11-02,2017-11-30,0.03967518474385016,0.04799371316555047,-0.008318528421700312
2017-10-31,composite_momentum,2017-11-02,2017-11-30,0.04990792749280847,0.048869259202054184,0.0010386682907542882
2017-10-31,fama_french_5_factor,2017-11-02,2017-11-30,0.05640649687171421,0.045719250175514516,0.010687246696199693
2017-10-31,weighted_composite,2017-11-02,2017-11-30,0.0504604307057308,0.044399591289451805,0.006060839416278996
2017-09-30,magic_formula,2017-10-03,2017-10-31,0.006860200092178034,0.006313418393205884,0.0005467816989721498
2017-09-30,pe,2017-10-03,2017-10-31,0.008629010450840358,0.0014752059892981651,0.007153804461542192
2017-09-30,composite_growth,2017-10-03,2017-10-31,-0.0022611989328723257,0.004375611492814613,-0.006636810425686939
2017-09-30,composite_strength,2017-10-03,2017-10-31,0.046191065145249746,0.007240729882467337,0.03895033526278241
2017-09-30,composite_value,2017-10-03,2017-10-31,0.0029942412596837453,0.0008951053726371921,0.002099135887046553
2017-09-30,composite_momentum,2017-10-03,2017-10-31,0.02855538015388659,0.0024328544288071715,0.026122525725079417
2017-09-30,fama_french_5_factor,2017-10-03,2017-10-31,0.041827088644934396,0.0076241279842548006,0.0342029606606796
2017-09-30,weighted_composite,2017-10-03,2017-10-31,0.04604723834875895,0.009214087521366912,0.03683315082739204
2017-12-31,magic_formula,2018-01-03,2018-01-31,0.019680463443556485,0.019941444171893394,-0.0002609807283369091
2017-12-31,pe,2018-01-03,2018-01-31,0.024168144896618404,0.01567007964991709,0.008498065246701315
2017-12-31,composite_growth,2018-01-03,2018-01-31,0.022270297443813026,0.023872343710185796,-0.0016020462663727704
2017-12-31,composite_strength,2018-01-03,2018-01-31,0.03411341043174798,0.025281274068764147,0.008832136362983835
2017-12-31,composite_value,2018-01-03,2018-01-31,0.02910338500046625,0.01658451468140313,0.012518870319063121
2017-12-31,composite_momentum,2018-01-03,2018-01-31,0.0337463169636585,0.024821469588217997,0.008924847375440501
2017-12-31,fama_french_5_factor,2018-01-03,2018-01-31,0.025242318502717746,0.026614410424640012,-0.0013720919219222666
2017-12-31,weighted_composite,2018-01-03,2018-01-31,0.02957832571660407,0.022216781268327,0.007361544448277069
2746
2018-02-28,magic_formula,2018-03-02,2018-03-29,0.02191965362107356,0.010526471165562889,0.011393182455510673
2018-02-28,pe,2018-03-02,2018-03-29,0.013928840907634668,0.011297184466006737,0.0026316564416279317
2018-02-28,composite_growth,2018-03-02,2018-03-29,0.03939105992090383,0.012010098452538786,0.027380961468365043
2018-02-28,composite_strength,2018-03-02,2018-03-29,0.011991263533397977,0.03383254383634597,-0.021841280302947994
2018-02-28,composite_value,2018-03-02,2018-03-29,0.009663267461619447,0.017234100428139457,-0.007570832966520009
2018-02-28,composite_momentum,2018-03-02,2018-03-29,0.052649724218118546,0.010244588914360956,0.04240513530375759
2018-02-28,fama_french_5_factor,2018-03-02,2018-03-29,0.009278267318963293,0.03656743728475623,-0.027289169965792934
2018-02-28,weighted_composite,2018-03-02,2018-03-29,0.01118454918217174,0.01599221910531117,-0.004807669923139432
2018-03-31,magic_formula,2018-04-03,2018-04-30,0.035633335755495724,0.025470534760791773,0.01016280099470395
2018-03-31,pe,2018-04-03,2018-04-30,0.029189400796488314,0.021543756005967595,0.007645644790520718
2018-03-31,composite_growth,2018-04-03,2018-04-30,0.033270538883034585,0.02748030926986657,0.005790229613168014
2018-03-31,composite_strength,2018-04-03,2018-04-30,0.03848403577048334,0.02205276844474817,0.016431267325735167
2018-03-31,composite_value,2018-04-03,2018-04-30,0.03215067397902518,0.03426538086932712,-0.002114706890301944
2018-03-31,composite_momentum,2018-04-03,2018-04-30,0.041686989189277775,0.03337712188780032,0.008309867301477453
2018-03-31,fama_french_5_factor,2018-04-03,2018-04-30,0.03905989946693362,0.025895343858353917,0.013164555608579702
2018-03-31,weighted_composite,2018-04-03,2018-04-30,0.0450971203045404,0.027330838573093017,0.01776628173144738
2018-05-31,magic_formula,2018-06-04,2018-06-29,0.01730965413369753,0.0070994174706518615,0.010210236663045668
2018-05-31,pe,2018-06-04,2018-06-29,0.004056643592509033,0.0035249976885330173,0.0005316459039760154
2018-05-31,composite_growth,2018-06-04,2018-06-29,0.010126469428834339,0.0016404449281307862,0.008486024500703553
2018-05-31,composite_strength,2018-06-04,2018-06-29,-0.00138149492159373,0.00981961104591262,-0.01120110596750635
2018-05-31,composite_value,2018-06-04,2018-06-29,0.01136831248560763,0.00338642955675515,0.00798188292885248
2018-05-31,composite_momentum,2018-06-04,2018-06-29,-0.003761394319477414,0.0023740866718470165,-0.006135480991324431
2018-05-31,fama_french_5_factor,2018-06-04,2018-06-29,9.154715408571735e-05,0.007029693956828562,-0.0069381468027428445
2018-05-31,weighted_composite,2018-06-04,2018-06-29,0.0030203944574789267,0.006978229153756049,-0.003957834696277123
2018-04-30,magic_formula,2018-05-02,2018-05-31,0.04557755884686797,0.03739334958219301,0.00818420926467496
2018-04-30,pe,2018-05-02,2018-05-31,0.04061146342794536,0.037507573924065896,0.0031038895038794645
2018-04-30,composite_growth,2018-05-02,2018-05-31,0.04145235240937089,0.046184835098458096,-0.004732482689087207
2018-04-30,composite_strength,2018-05-02,2018-05-31,0.06652015933925465,0.03680293355528155,0.029717225783973095
2018-04-30,composite_value,2018-05-02,2018-05-31,0.05902316944559204,0.03847369860703027,0.020549470838561776
2018-04-30,composite_momentum,2018-05-02,2018-05-31,0.0745224438554344,0.10148181910998616,-0.026959375254551762
2018-04-30,fama_french_5_factor,2018-05-02,2018-05-31,0.06443543693950966,0.03708832621904649,0.027347110720463176
2018-04-30,weighted_composite,2018-05-02,2018-05-31,0.06212889304409016,0.03877553451607434,0.023353358528015816
2018-06-30,magic_formula,2018-07-03,2018-07-31,0.0024805029309085142,0.022984665065156326,-0.020504162134247814
2018-06-30,pe,2018-07-03,2018-07-31,0.009424690488732417,0.015691090244800514,-0.006266399756068098
2018-06-30,composite_growth,2018-07-03,2018-07-31,0.007206708399113152,0.010996030200272025,-0.0037893218011588728
2018-06-30,composite_strength,2018-07-03,2018-07-31,-0.012907353822299416,0.019792373019480027,-0.03269972684177944
2018-06-30,composite_value,2018-07-03,2018-07-31,0.00748996950999393,0.013001901045499566,-0.005511931535505636
2018-06-30,composite_momentum,2018-07-03,2018-07-31,0.003988944325099517,0.000704763603622534,0.003284180721476983
2018-06-30,fama_french_5_factor,2018-07-03,2018-07-31,-0.01130877589867841,0.017237552988298394,-0.028546328886976804
2018-06-30,weighted_composite,2018-07-03,2018-07-31,-0.007299165379442122,0.01734875027689943,-0.02464791565634155
2018-07-31,magic_formula,2018-08-02,2018-08-31,0.03640860922525278,0.03296963448470053,0.003438974740552256
2018-07-31,pe,2018-08-02,2018-08-31,0.04251415890451065,0.022296395241492264,0.020217763663018386
2018-07-31,composite_growth,2018-08-02,2018-08-31,0.031084285864431245,0.03481388824930652,-0.003729602384875276
2018-07-31,composite_strength,2018-08-02,2018-08-31,0.05741211928473015,0.03136766391317711,0.02604445537155304
2018-07-31,composite_value,2018-08-02,2018-08-31,0.06476890973915701,0.017510592799554418,0.0472583169396026
2018-07-31,composite_momentum,2018-08-02,2018-08-31,0.021184738409866954,0.0632715538839974,-0.04208681547413044
2018-07-31,fama_french_5_factor,2018-08-02,2018-08-31,0.05678663787691165,0.03156965184252194,0.02521698603438971
2018-07-31,weighted_composite,2018-08-02,2018-08-31,0.056113708478109224,0.027461112277033916,0.028652596201075308
2018-08-31,magic_formula,2018-09-04,2018-09-28,-0.013521557635208237,-0.01026506961151735,-0.003256488023690886
2018-08-31,pe,2018-09-04,2018-09-28,-0.010847801366167658,-0.012653695135156373,0.0018058937689887158
2018-08-31,composite_growth,2018-09-04,2018-09-28,-0.006910392085266579,-0.01041696017986627,0.0035065680945996916
2018-08-31,composite_strength,2018-09-04,2018-09-28,-0.008133366529782301,-0.00659399382046471,-0.0015393727093175906
2018-08-31,composite_value,2018-09-04,2018-09-28,-0.008781965561362397,-0.01996060456231525,0.011178639000952853
2018-08-31,composite_momentum,2018-09-04,2018-09-28,2.88820548038043e-06,-0.0030912170221883647,0.003094105227668745
2018-08-31,fama_french_5_factor,2018-09-04,2018-09-28,-0.004279386321514106,-0.005330545567931268,0.0010511592464171621
2018-08-31,weighted_composite,2018-09-04,2018-09-28,-0.00530791267207011,-0.011877060508051727,0.006569147835981617
2018-10-31,magic_formula,2018-11-02,2018-11-30,-0.008440042954176654,-0.004279805277637617,-0.004160237676539037
2018-10-31,pe,2018-11-02,2018-11-30,-0.004394615721891882,-0.008110818811975043,0.003716203090083161
2018-10-31,composite_growth,2018-11-02,2018-11-30,-0.021018239742088968,-9.206280128183242e-05,-0.020926176940807135
2018-10-31,composite_strength,2018-11-02,2018-11-30,-0.03677648823685868,0.005180439251295421,-0.041956927488154105
2018-10-31,composite_value,2018-11-02,2018-11-30,-0.007403166031665248,-0.025561581486931058,0.01815841545526581
2018-10-31,composite_momentum,2018-11-02,2018-11-30,-0.01771935702223979,-0.03040906345392257,0.012689706431682778
2018-10-31,fama_french_5_factor,2018-11-02,2018-11-30,-0.0345887686788354,0.004614353286847808,-0.039203121965683214
2018-10-31,weighted_composite,2018-11-02,2018-11-30,-0.03498870768882267,-0.006762667174428681,-0.028226040514393994
2018-09-30,magic_formula,2018-10-02,2018-10-31,-0.0783072628405969,-0.0826029530836281,0.004295690243031197
2018-09-30,pe,2018-10-02,2018-10-31,-0.08427891952476281,-0.07942783658874827,-0.004851082936014536
2018-09-30,composite_growth,2018-10-02,2018-10-31,-0.08703035506851813,-0.08273116965251139,-0.00429918541600674
2018-09-30,composite_strength,2018-10-02,2018-10-31,-0.10940511612848043,-0.07880092406892132,-0.03060419205955911
2018-09-30,composite_value,2018-10-02,2018-10-31,-0.09470878541360718,-0.09195368019576347,-0.002755105217843709
2018-09-30,composite_momentum,2018-10-02,2018-10-31,-0.0994498765899297,-0.10021911343970398,0.0007692368497742852
2018-09-30,fama_french_5_factor,2018-10-02,2018-10-31,-0.11221286956735195,-0.0732904464499588,-0.03892242311739315
2018-09-30,weighted_composite,2018-10-02,2018-10-31,-0.11077966944077719,-0.08078020183754356,-0.02999946760323363
2018-11-30,magic_formula,2018-12-04,2018-12-31,-0.12168344596545706,-0.12253227373328937,0.0008488277678323081
2018-11-30,pe,2018-12-04,2018-12-31,-0.11466320339918137,-0.12667638526759867,0.012013181868417294
2018-11-30,composite_growth,2018-12-04,2018-12-31,-0.1362160913032504,-0.12412692599324512,-0.012089165310005284
2018-11-30,composite_strength,2018-12-04,2018-12-31,-0.15609316102085116,-0.11543857737644662,-0.04065458364440454
2018-11-30,composite_value,2018-12-04,2018-12-31,-0.11855228367638294,-0.14787815598610793,0.029325872309724985
2018-11-30,composite_momentum,2018-12-04,2018-12-31,-0.1655242368937581,-0.10971946735443537,-0.055804769539322716
2018-11-30,fama_french_5_factor,2018-12-04,2018-12-31,-0.16409374775572155,-0.1068444915387907,-0.05724925621693085
2018-11-30,weighted_composite,2018-12-04,2018-12-31,-0.14835150118581883,-0.118772793239919,-0.029578707945899826
2019-01-31,magic_formula,2019-02-04,2019-02-28,0.03799939282216048,0.04788998730739519,-0.009890594485234709
2019-01-31,pe,2019-02-04,2019-02-28,0.04781746146843313,0.03713289113600142,0.010684570332431712
2019-01-31,composite_growth,2019-02-04,2019-02-28,0.04220756442862168,0.0433601791077748,-0.0011526146791531189
2019-01-31,composite_strength,2019-02-04,2019-02-28,0.11108002558795795,0.04924562739272243,0.061834398195235514
2019-01-31,composite_value,2019-02-04,2019-02-28,0.05187399496218288,0.047151525870798135,0.004722469091384747
2019-01-31,composite_momentum,2019-02-04,2019-02-28,0.08110210893612697,0.09340821508197229,-0.01230610614584532
2019-01-31,fama_french_5_factor,2019-02-04,2019-02-28,0.11078861431626856,0.04559142386850912,0.06519719044775944
2019-01-31,weighted_composite,2019-02-04,2019-02-28,0.06440195532926453,0.044788545261775885,0.019613410067488644
2018-12-31,magic_formula,2019-01-03,2019-01-31,0.10243672762037959,0.10201408503401517,0.0004226425863644162
2018-12-31,pe,2019-01-03,2019-01-31,0.1023913180858243,0.09967483787815135,0.0027164802076729555
2018-12-31,composite_growth,2019-01-03,2019-01-31,0.11284652440593748,0.10615714925959167,0.006689375146345808
2018-12-31,composite_strength,2019-01-03,2019-01-31,0.12996963683157264,0.09824046410909848,0.031729172722474164
2018-12-31,composite_value,2019-01-03,2019-01-31,0.12039933459165054,0.11873477871991292,0.0016645558717376246
2018-12-31,composite_momentum,2019-01-03,2019-01-31,0.17944597007358176,0.09698928329763741,0.08245668677594435
2018-12-31,fama_french_5_factor,2019-01-03,2019-01-31,0.1316999388550762,0.0878531537525362,0.04384678510253999
2018-12-31,weighted_composite,2019-01-03,2019-01-31,0.1320399576317553,0.09489971371592376,0.03714024391583154
2019-03-31,magic_formula,2019-04-02,2019-04-30,0.021981822740277896,0.020604234050329157,0.0013775886899487395
2019-03-31,pe,2019-04-02,2019-04-30,0.018665730045811946,0.024966081223428083,-0.006300351177616136
2019-03-31,composite_growth,2019-04-02,2019-04-30,0.012296770697172624,0.025451701425859334,-0.01315493072868671
2019-03-31,composite_strength,2019-04-02,2019-04-30,-0.0007284332817287053,0.022010613230344905,-0.02273904651207361
2019-03-31,composite_value,2019-04-02,2019-04-30,0.010494462057325243,0.029317566444474828,-0.018823104387149583
2019-03-31,composite_momentum,2019-04-02,2019-04-30,0.0023100201263206695,0.01911241039282869,-0.01680239026650802
2019-03-31,fama_french_5_factor,2019-04-02,2019-04-30,-0.006743709266783063,0.02775861656043881,-0.034502325827221875
2019-03-31,weighted_composite,2019-04-02,2019-04-30,-0.0014002237118031216,0.037548390671696345,-0.03894861438349947
2019-04-30,magic_formula,2019-05-02,2019-05-31,-0.05104843884580471,-0.08994446213987776,0.03889602329407305
